,SRC_UID,EOM,WEIGHTED,COUNTRY,PSU,PSU_SCORE
4653,186761292782742,31.03.2014,0.2505,FRANCE,Eurozone,4.0
4654,1540205570554,31.03.2014,0.2505,FRANCE,Eurozone,4.0
4655,181989439245,31.03.2014,0.7114,FRANCE,Eurozone,4.0
4656,205119942384,31.03.2014,0.7114,FRANCE,Eurozone,4.0
4657,301519260,31.03.2014,0.2853,U.S.A.,US,4.0
4658,460145818838,31.03.2014,0.2853,U.S.A.,US,4.0
4659,186494805556422,31.03.2014,0.14300000000000002,FRANCE,Eurozone,4.0
4660,103848517578,31.12.2013,0.406,U.S.A.,US,4.0
4661,301519260,31.01.2014,0.2705,U.S.A.,US,4.0
4662,460145818838,31.01.2014,0.2705,U.S.A.,US,4.0
4663,181989439245,31.01.2014,0.7149,FRANCE,Eurozone,4.0
4664,205119942384,31.01.2014,0.7149,FRANCE,Eurozone,4.0
4665,206670698,31.01.2014,0.1825,FRANCE,Eurozone,4.0
4666,108218596431,31.01.2014,0.1825,FRANCE,Eurozone,4.0
4667,186614022288995,31.01.2014,0.519,CHINA,China,3.0
4668,206670693,31.01.2014,0.0806,PHILIPPINES,Emerging Asia (ex-China),3.0
4669,186614022288995,31.03.2015,0.42100000000000004,CHINA,China,3.0
4670,27160283895,30.04.2015,0.2644,ITALY,Eurozone,4.0
4671,181703187068,30.04.2015,0.1006,SOUTH AFRICA,EMEA,3.0
4672,181703385384,30.04.2015,0.1006,SOUTH AFRICA,EMEA,3.0
4673,38326395382,30.04.2015,0.6199,U.S.A.,US,4.0
4674,108219608754,28.02.2017,0.1979,U.S.A.,US,4.0
4675,195788173009015,28.02.2017,0.1471,FRANCE,Eurozone,4.0
4676,192291882972375,28.02.2017,0.109,BRAZIL,Latin America,3.0
4677,193339234544861,28.02.2017,0.109,BRAZIL,Latin America,3.0
4678,195667467951412,28.02.2017,0.4176,U.S.A.,US,4.0
4679,188703112484212,31.12.2015,0.4594,BRAZIL,Latin America,1.0
4680,269287883541,31.12.2015,0.9987,JAPAN,Japan,4.0
4681,52079200642,31.12.2015,0.5829,U.S.A.,US,4.0
4682,1489765858,31.12.2015,0.5879,AUSTRALIA,Australia,3.0
4683,206670723,31.12.2015,0.4527,U.S.A.,US,4.0
4684,437983596250,31.12.2015,0.9488,SWITZERLAND,Switzerland,3.0
4685,186759829869822,31.12.2015,0.5161,U.S.A.,US,4.0
4686,206670727,31.12.2015,0.3054,UNITED KINGDOM,UK,3.0
4687,182009288255,31.12.2015,0.3174,FRANCE,Eurozone,4.0
4688,413976258580,30.09.2016,0.6081,U.S.A.,US,4.0
4689,182009288255,30.09.2016,0.3157,FRANCE,Eurozone,3.0
4690,269289662016,30.09.2016,0.3018,UNITED KINGDOM,UK,3.0
4691,186711785308213,30.09.2016,0.3965,U.S.A.,US,4.0
4692,437983596250,30.09.2016,0.9313,SWITZERLAND,Switzerland,3.0
4693,206670764,30.09.2016,0.4323,RUSSIA,World,3.0
4694,188703129863464,30.09.2016,1.0029,RUSSIA,World,3.0
4695,38326395382,31.05.2016,0.6212,U.S.A.,US,4.0
4696,1451747082532,31.05.2016,0.6212,U.S.A.,US,4.0
4697,269286596864,30.06.2016,0.937,U.S.A.,US,3.0
4698,189669396589741,30.06.2016,0.2196,TAIWAN,Emerging Asia (ex-China),3.0
4699,203221423898215,30.06.2016,0.4466,U.S.A.,US,3.0
4700,1540205570554,30.11.2014,0.2397,FRANCE,Eurozone,4.0
4701,656760542396,31.12.2014,0.44,U.S.A.,US,4.0
4702,188703102004066,31.12.2014,0.9984,BRAZIL,Latin America,1.0
4703,105401395916,30.04.2015,0.4708,U.S.A.,US,4.0
4704,272675524722,30.04.2015,0.6185,U.S.A.,US,4.0
4705,207934051132,30.04.2015,0.6482,U.S.A.,US,4.0
4706,186759829869822,30.04.2015,0.5549,U.S.A.,US,4.0
4707,206670723,30.04.2015,0.4544,U.S.A.,US,4.0
4708,1134069654772,31.05.2015,0.5723,U.S.A.,US,4.0
4709,206670770,31.05.2015,0.3865,CHINA,China,3.0
4710,188703112484212,31.05.2015,0.6306,MEXICO,Latin America,1.0
4711,437983596250,31.05.2015,0.9507,SWITZERLAND,Switzerland,3.0
4712,438677131,31.05.2015,0.6103,U.S.A.,US,4.0
4713,638750702637,31.05.2015,1.003,RUSSIA,World,4.0
4714,269297001426,31.05.2015,0.9291,U.S.A.,US,4.0
4715,1451747082532,30.04.2015,0.6199,U.S.A.,US,4.0
4716,195788173009015,30.04.2015,0.1688,FRANCE,Eurozone,4.0
4717,525288498953,30.04.2015,0.4982,BRAZIL,Latin America,1.0
4718,573917296406,30.04.2015,0.4982,BRAZIL,Latin America,1.0
4719,181701414249,30.04.2015,0.196,MALAYSIA,Emerging Asia (ex-China),3.0
4720,181703132840,30.04.2015,0.196,MALAYSIA,Emerging Asia (ex-China),3.0
4721,206670722,30.04.2015,0.2142,FRANCE,Eurozone,4.0
4722,108219608754,30.04.2015,0.2142,FRANCE,Eurozone,4.0
4723,409803252816,31.08.2013,0.38,GERMANY,Eurozone,3.0
4724,537115818972,31.08.2013,0.38,GERMANY,Eurozone,3.0
4725,186614022288995,31.08.2013,0.409,CHINA,China,2.0
4726,206670764,31.01.2014,0.618,RUSSIA,World,4.0
4727,275505523,31.01.2014,0.2772,UNITED KINGDOM,UK,3.0
4728,613346505712,31.12.2015,0.5883,AUSTRALIA,Australia,3.0
4729,194188765697875,31.12.2015,0.3292,UNITED KINGDOM,UK,3.0
4730,105401395916,31.12.2015,0.4254,U.S.A.,US,4.0
4731,369592842106,31.12.2015,0.6052,U.S.A.,US,4.0
4732,269297001426,31.12.2015,0.9449,U.S.A.,US,4.0
4733,880886802006,31.12.2015,0.5512,U.S.A.,US,4.0
4734,28283084613,30.11.2018,0.6555,CHINA,China,4.0
4735,189669356346606,30.11.2018,0.2802,CHINA,China,4.0
4736,369592842106,30.09.2016,0.6072,U.S.A.,US,4.0
4737,206670764,30.11.2018,0.5198,RUSSIA,World,3.0
4738,196843241101444,30.09.2016,0.6074,U.S.A.,US,4.0
4739,1134069654772,30.09.2016,0.5318,U.S.A.,US,4.0
4740,208033650897500,30.09.2016,0.5407,U.S.A.,US,4.0
4741,186711785308213,30.06.2016,0.4235,U.S.A.,US,3.0
4742,55902523917,30.06.2016,0.2541,CHINA,China,3.0
4743,196842445088146,30.06.2016,0.6138,U.S.A.,US,3.0
4744,28283084613,30.06.2016,0.516,CHINA,China,3.0
4745,182009288255,30.06.2016,0.3197,FRANCE,Eurozone,2.0
4746,438677131,30.06.2016,0.6698,U.S.A.,US,3.0
4747,206670694,30.06.2016,0.6205,U.S.A.,US,3.0
4748,656760542396,31.01.2017,0.4536,U.S.A.,US,5.0
4749,1134069654772,31.01.2017,0.5467,U.S.A.,US,5.0
4750,203221423898215,31.01.2017,0.5274,U.S.A.,US,5.0
4751,880886802006,31.01.2017,0.4768,U.S.A.,US,5.0
4752,206670694,31.01.2017,0.5715,U.S.A.,US,5.0
4753,272675524722,31.01.2017,0.4979,U.S.A.,US,5.0
4754,192290937586348,31.05.2015,0.5855,U.S.A.,US,4.0
4755,269286596864,31.05.2015,0.9311,U.S.A.,US,4.0
4756,189669356346606,31.05.2015,0.2675,CHINA,China,3.0
4757,186711785308213,31.05.2015,0.3516,U.S.A.,US,4.0
4758,188703129863464,30.09.2013,0.9902,RUSSIA,World,3.0
4759,413976258580,30.09.2013,0.5496,U.S.A.,US,3.0
4760,206670764,30.09.2013,0.6674,RUSSIA,World,3.0
4761,63446153971,30.09.2013,0.218,INDIA,Emerging Asia (ex-China),2.0
4762,206670770,30.09.2013,0.2897,CHINA,China,2.0
4763,269297001426,30.09.2013,0.9171,U.S.A.,US,3.0
4764,186711785308213,30.09.2013,0.28600000000000003,U.S.A.,US,3.0
4765,186759829869822,30.09.2013,0.46799999999999997,U.S.A.,US,3.0
4766,1320217138160,30.09.2013,0.9361,U.S.A.,US,3.0
4767,1461078666,30.09.2013,0.2353,UNITED KINGDOM,UK,2.0
4768,613346505712,30.09.2013,0.6306,AUSTRALIA,Australia,2.0
4769,189669356346606,31.01.2014,0.166,CHINA,China,3.0
4770,206670770,31.01.2014,0.2825,CHINA,China,3.0
4771,1477794168859,31.01.2014,0.1912,CHINA,China,3.0
4772,188703112484212,31.01.2014,0.55,BRAZIL,Latin America,1.0
4773,105401395916,31.01.2014,0.4198,U.S.A.,US,4.0
4774,188703102004066,31.01.2014,1.0029,BRAZIL,Latin America,1.0
4775,1320217138160,31.01.2014,0.9486,U.S.A.,US,4.0
4776,269289662016,31.01.2014,0.369,UNITED KINGDOM,UK,3.0
4777,55902523917,31.01.2014,0.1909,CHINA,China,3.0
4778,880886802006,31.03.2015,0.537,U.S.A.,US,4.0
4779,63446153971,31.03.2015,0.3071,U.S.A.,US,4.0
4780,196843241101444,31.03.2015,0.5939,U.S.A.,US,4.0
4781,269289662016,31.03.2015,0.3198,UNITED KINGDOM,UK,3.0
4782,638750702637,31.03.2015,1.0137,RUSSIA,World,4.0
4783,301519260,31.12.2018,0.2175,JAPAN,Japan,2.0
4784,206670698,31.12.2018,0.1491,FRANCE,Eurozone,3.0
4785,206670722,31.01.2019,0.2112,FRANCE,Eurozone,2.0
4786,195667467951412,31.01.2017,0.0868,GERMANY,Eurozone,4.0
4787,55902523917,31.07.2016,0.2493,CHINA,China,3.0
4788,656760542396,31.07.2016,0.4517,U.S.A.,US,4.0
4789,207934051132,31.07.2016,0.6738,U.S.A.,US,4.0
4790,52079200642,31.07.2016,0.5889,U.S.A.,US,4.0
4791,189669356346606,31.07.2016,0.2209,CHINA,China,3.0
4792,206670770,31.07.2016,0.315,CHINA,China,3.0
4793,206670742,31.07.2016,0.9128,U.S.A.,US,4.0
4794,186761292782742,31.01.2019,0.3113,U.S.A.,US,2.0
4795,105401395916,31.01.2017,0.4216,U.S.A.,US,5.0
4796,186711785308213,31.01.2017,0.469,U.S.A.,US,5.0
4797,206670723,31.01.2017,0.5152,U.S.A.,US,5.0
4798,186759829869822,31.01.2017,0.5425,U.S.A.,US,5.0
4799,63446153971,31.01.2017,0.8151,U.S.A.,US,5.0
4800,206670742,31.01.2017,0.924,U.S.A.,US,5.0
4801,207934051132,31.01.2017,0.6336,U.S.A.,US,5.0
4802,269297001426,31.01.2017,0.9342,U.S.A.,US,5.0
4803,189669356346606,31.01.2017,0.26899999999999996,CHINA,China,3.0
4804,1461078666,31.01.2017,0.2365,UNITED KINGDOM,UK,3.0
4805,413976258580,31.01.2017,0.6123,U.S.A.,US,5.0
4806,206670764,31.01.2017,0.4956,RUSSIA,World,4.0
4807,1489765858,31.01.2017,0.5861,AUSTRALIA,Australia,2.0
4808,206670723,30.09.2013,0.462,U.S.A.,US,3.0
4809,55902523917,30.09.2013,0.1835,CHINA,China,2.0
4810,206670727,30.09.2013,0.2808,UNITED KINGDOM,UK,2.0
4811,186614022288995,30.06.2014,0.54,CHINA,China,3.0
4812,1451747082532,31.10.2014,0.6024,U.S.A.,US,4.0
4813,301519260,31.10.2014,0.2484,JAPAN,Japan,4.0
4814,460145818838,31.10.2014,0.2484,JAPAN,Japan,4.0
4815,195788173009015,31.10.2014,0.1938,FRANCE,Eurozone,4.0
4816,181701414249,31.10.2014,0.1502,U.S.A.,US,4.0
4817,181703132840,31.10.2014,0.1502,U.S.A.,US,4.0
4818,27160283895,31.10.2014,0.2336,ITALY,Eurozone,4.0
4819,108392362467,31.10.2014,0.2336,ITALY,Eurozone,4.0
4820,613346505712,31.05.2019,0.5682,AUSTRALIA,Australia,3.0
4821,269289662016,31.05.2019,0.3059,UNITED KINGDOM,UK,2.0
4822,55902523917,31.05.2019,0.3086,CHINA,China,3.0
4823,188703129863464,31.05.2019,0.9992,RUSSIA,World,2.0
4824,269297001426,31.05.2019,0.9417,U.S.A.,US,2.0
4825,275505523,31.03.2015,0.2575,UNITED KINGDOM,UK,3.0
4826,188703129863464,31.03.2015,0.9987,RUSSIA,World,4.0
4827,188703102004066,31.03.2015,0.9990000000000001,BRAZIL,Latin America,1.0
4828,1134069654772,31.03.2015,0.5908,U.S.A.,US,4.0
4829,196842445088146,31.03.2015,0.5941,U.S.A.,US,4.0
4830,194188765697875,31.03.2015,0.3191,UNITED KINGDOM,UK,3.0
4831,186614022288995,31.10.2013,0.389,CHINA,China,2.0
4832,525288498953,31.01.2014,0.5792,BRAZIL,Latin America,1.0
4833,573917296406,31.01.2014,0.5792,BRAZIL,Latin America,1.0
4834,195788173009015,31.01.2014,0.179,FRANCE,Eurozone,4.0
4835,38326395382,31.01.2014,0.7546,U.S.A.,US,4.0
4836,1451747082532,31.01.2014,0.7546,U.S.A.,US,4.0
4837,192291882972375,31.01.2014,0.1321,RUSSIA,World,4.0
4838,193339234544861,31.01.2014,0.1321,RUSSIA,World,4.0
4839,438677131,31.07.2016,0.6835,U.S.A.,US,4.0
4840,269289662016,31.07.2016,0.3124,UNITED KINGDOM,UK,2.0
4841,369592842106,31.07.2016,0.6113,U.S.A.,US,4.0
4842,188703120510450,31.07.2016,0.9855,CHINA,China,3.0
4843,206670727,31.07.2016,0.2547,UNITED KINGDOM,UK,2.0
4844,638750702637,31.07.2016,0.9939,RUSSIA,World,3.0
4845,182009288255,31.07.2016,0.3179,FRANCE,Eurozone,3.0
4846,186494805556422,31.08.2015,0.138,FRANCE,Eurozone,4.0
4847,301519260,28.02.2017,0.2813,U.S.A.,US,4.0
4848,188703120510450,31.12.2015,0.9793,CHINA,China,3.0
4849,1477794168859,31.12.2015,0.2605,CHINA,China,3.0
4850,206670716,31.12.2015,0.281,UNITED KINGDOM,UK,3.0
4851,206670715,31.12.2015,0.2892,CHINA,China,3.0
4852,188703129863464,31.12.2015,0.997,RUSSIA,World,4.0
4853,275505523,31.12.2015,0.3503,UNITED KINGDOM,UK,3.0
4854,196842445088146,31.12.2015,0.6064,U.S.A.,US,4.0
4855,189669396589741,31.01.2017,0.2314,TAIWAN,Emerging Asia (ex-China),3.0
4856,206670770,31.01.2017,0.3732,CHINA,China,3.0
4857,52079200642,31.01.2017,0.5929,U.S.A.,US,5.0
4858,208033650897500,31.01.2017,0.508,U.S.A.,US,5.0
4859,38326395382,28.02.2017,0.6449,U.S.A.,US,4.0
4860,206670698,31.07.2016,0.1833,GERMANY,Eurozone,3.0
4861,206670770,30.09.2016,0.3753,CHINA,China,3.0
4862,108218596431,31.07.2016,0.1833,GERMANY,Eurozone,3.0
4863,301519260,31.07.2016,0.2299,JAPAN,Japan,2.0
4864,460145818838,31.07.2016,0.2299,JAPAN,Japan,2.0
4865,195788173009015,31.07.2016,0.1457,FRANCE,Eurozone,3.0
4866,27160283895,31.07.2016,0.2432,ITALY,Eurozone,3.0
4867,108392362467,31.07.2016,0.2432,ITALY,Eurozone,3.0
4868,186761292782742,31.07.2016,0.2107,FRANCE,Eurozone,3.0
4869,1489765858,31.05.2019,0.5684,AUSTRALIA,Australia,3.0
4870,413976258580,31.05.2019,0.64,U.S.A.,US,2.0
4871,369592842106,31.05.2019,0.6407,U.S.A.,US,2.0
4872,63446153971,31.08.2013,0.2842,U.S.A.,US,3.0
4873,1461078666,31.08.2013,0.2408,UNITED KINGDOM,UK,2.0
4874,188703129863464,31.08.2013,0.9557,RUSSIA,World,3.0
4875,188703120510450,31.08.2013,0.9175,CHINA,China,2.0
4876,1477794168859,31.08.2013,0.18899999999999997,CHINA,China,2.0
4877,182009288255,31.08.2013,0.319,FRANCE,Eurozone,3.0
4878,880886802006,31.08.2013,0.4676,U.S.A.,US,3.0
4879,189669396589741,31.08.2013,0.1699,TAIWAN,Emerging Asia (ex-China),2.0
4880,1489765858,31.08.2013,0.6286,AUSTRALIA,Australia,2.0
4881,275505523,31.08.2013,0.3272,UNITED KINGDOM,UK,2.0
4882,438677131,31.08.2013,0.5151,U.S.A.,US,3.0
4883,105401395916,31.08.2013,0.42100000000000004,U.S.A.,US,3.0
4884,196842445088146,31.05.2019,0.6398,U.S.A.,US,2.0
4885,27160283895,31.01.2014,0.2389,FRANCE,Eurozone,4.0
4886,108392362467,31.01.2014,0.2389,FRANCE,Eurozone,4.0
4887,206670722,31.01.2014,0.2352,FRANCE,Eurozone,4.0
4888,108219608754,31.01.2014,0.2352,FRANCE,Eurozone,4.0
4889,186761292782742,31.01.2014,0.2523,FRANCE,Eurozone,4.0
4890,413976258580,28.02.2014,0.561,U.S.A.,US,4.0
4891,181989439245,31.03.2015,0.7378,FRANCE,Eurozone,4.0
4892,205119942384,31.03.2015,0.7378,FRANCE,Eurozone,4.0
4893,38326395382,31.03.2015,0.6967,U.S.A.,US,4.0
4894,1451747082532,31.03.2015,0.6967,U.S.A.,US,4.0
4895,206670722,31.03.2015,0.2216,FRANCE,Eurozone,4.0
4896,108219608754,31.03.2015,0.2216,FRANCE,Eurozone,4.0
4897,197500691926156,31.03.2015,0.0904,INDIA,Emerging Asia (ex-China),3.0
4898,108218596431,31.03.2015,0.1814,GERMANY,Eurozone,4.0
4899,186761292782742,31.03.2015,0.2415,FRANCE,Eurozone,4.0
4900,186711785308213,31.12.2015,0.4228,U.S.A.,US,4.0
4901,206670764,31.12.2015,0.3302,RUSSIA,World,4.0
4902,206670742,31.12.2015,0.8742,U.S.A.,US,4.0
4903,272675524722,31.12.2015,0.4365,U.S.A.,US,4.0
4904,1461078666,31.12.2015,0.2457,UNITED KINGDOM,UK,3.0
4905,656760542396,31.12.2015,0.4578,U.S.A.,US,4.0
4906,63446153971,31.12.2015,0.8083,U.S.A.,US,4.0
4907,168413682951,31.05.2019,0.2283,ITALY,Eurozone,2.0
4908,189669305873243,31.05.2019,0.0884,JAPAN,Japan,2.0
4909,301519260,31.05.2019,0.2048,JAPAN,Japan,2.0
4910,206670707,31.05.2019,0.8747,U.S.A.,US,2.0
4911,23847120402,31.05.2019,0.2143,U.S.A.,US,2.0
4912,186761292782742,31.01.2017,0.2131,FRANCE,Eurozone,4.0
4913,301519260,30.09.2016,0.22899999999999998,JAPAN,Japan,4.0
4914,206670727,30.11.2018,0.2341,UNITED KINGDOM,UK,2.0
4915,1540205570554,31.07.2016,0.2107,FRANCE,Eurozone,3.0
4916,38326395382,31.07.2016,0.7002,U.S.A.,US,4.0
4917,1451747082532,31.07.2016,0.7002,U.S.A.,US,4.0
4918,206670722,31.07.2016,0.2007,FRANCE,Eurozone,3.0
4919,108219608754,31.07.2016,0.2007,FRANCE,Eurozone,3.0
4920,206670723,30.06.2016,0.4356,U.S.A.,US,3.0
4921,1134069654772,30.06.2016,0.5411,U.S.A.,US,3.0
4922,272675524722,30.06.2016,0.4771,U.S.A.,US,3.0
4923,1461078666,30.06.2016,0.284,UNITED KINGDOM,UK,2.0
4924,206670716,30.06.2016,0.2708,UNITED KINGDOM,UK,2.0
4925,206670715,30.06.2016,0.2316,CHINA,China,3.0
4926,188703120510450,30.06.2016,0.9839,CHINA,China,3.0
4927,638750702637,30.06.2016,0.9972,RUSSIA,World,3.0
4928,63446153971,30.06.2016,0.8168,U.S.A.,US,3.0
4929,52079200642,31.08.2013,0.5367,U.S.A.,US,3.0
4930,272675524722,31.08.2013,0.4746,U.S.A.,US,3.0
4931,206670764,31.08.2013,0.6711,RUSSIA,World,3.0
4932,272675524722,31.05.2014,0.6056,U.S.A.,US,4.0
4933,269289662016,31.05.2014,0.3621,UNITED KINGDOM,UK,3.0
4934,188703129863464,31.05.2014,0.9974,RUSSIA,World,4.0
4935,206670764,31.05.2014,0.5756,RUSSIA,World,4.0
4936,275505523,31.05.2014,0.2533,UNITED KINGDOM,UK,3.0
4937,206670770,31.05.2014,0.2789,CHINA,China,3.0
4938,269286596864,31.05.2014,0.9242,U.S.A.,US,4.0
4939,189669396589741,31.05.2014,0.1808,TAIWAN,Emerging Asia (ex-China),3.0
4940,182009288255,31.05.2014,0.3146,FRANCE,Eurozone,4.0
4941,63446153971,31.05.2014,0.294,U.S.A.,US,4.0
4942,188703102004066,31.05.2014,1.0026,BRAZIL,Latin America,1.0
4943,188703120510450,31.05.2014,0.9548,CHINA,China,3.0
4944,52079200642,31.05.2014,0.5401,U.S.A.,US,4.0
4945,269287883541,31.05.2014,1.0016,JAPAN,Japan,4.0
4946,1540205570554,31.03.2015,0.2415,FRANCE,Eurozone,4.0
4947,27160283895,31.03.2015,0.2582,ITALY,Eurozone,4.0
4948,108392362467,31.03.2015,0.2582,ITALY,Eurozone,4.0
4949,195788173009015,31.03.2015,0.1823,FRANCE,Eurozone,4.0
4950,409803252816,31.10.2013,0.305,GERMANY,Eurozone,3.0
4951,537115818972,31.10.2013,0.305,GERMANY,Eurozone,3.0
4952,438677131,31.01.2014,0.5343,U.S.A.,US,4.0
4953,369592842106,31.01.2014,0.5606,U.S.A.,US,4.0
4954,188703120510450,31.01.2014,0.9651,CHINA,China,3.0
4955,269287883541,31.01.2014,1.0017,JAPAN,Japan,4.0
4956,413976258580,31.01.2014,0.5611,U.S.A.,US,4.0
4957,206670694,31.01.2014,0.6116,U.S.A.,US,4.0
4958,1489765858,31.01.2014,0.6269,AUSTRALIA,Australia,3.0
4959,272675524722,31.01.2014,0.5787,U.S.A.,US,4.0
4960,638750702637,31.01.2014,0.9851,RUSSIA,World,4.0
4961,460145818838,30.09.2016,0.22899999999999998,JAPAN,Japan,4.0
4962,197500691926156,30.09.2016,0.1381,CHINA,China,3.0
4963,192291882972375,30.09.2016,0.0936,CHINA,China,3.0
4964,193339234544861,30.09.2016,0.0936,CHINA,China,3.0
4965,206670698,30.09.2016,0.1709,GERMANY,Eurozone,3.0
4966,108218596431,30.09.2016,0.1709,GERMANY,Eurozone,3.0
4967,108392362467,31.01.2017,0.2158,ITALY,Eurozone,4.0
4968,1540205570554,31.01.2017,0.2131,FRANCE,Eurozone,4.0
4969,38326395382,31.01.2017,0.6543,U.S.A.,US,5.0
4970,28283084613,31.07.2016,0.4936,CHINA,China,3.0
4971,194188765697875,31.07.2016,0.3127,UNITED KINGDOM,UK,2.0
4972,203221423898215,31.07.2016,0.4399,U.S.A.,US,4.0
4973,1134069654772,31.07.2016,0.5373,U.S.A.,US,4.0
4974,196843241101444,31.07.2016,0.6113,U.S.A.,US,4.0
4975,613346505712,31.07.2016,0.5884,AUSTRALIA,Australia,4.0
4976,1477794168859,30.06.2016,0.2539,CHINA,China,3.0
4977,206670727,30.06.2016,0.2702,UNITED KINGDOM,UK,2.0
4978,207934051132,30.06.2016,0.6926,U.S.A.,US,3.0
4979,269289662016,30.06.2016,0.3175,UNITED KINGDOM,UK,2.0
4980,182009288255,30.09.2015,0.32299999999999995,FRANCE,Eurozone,4.0
4981,1134069654772,30.09.2015,0.5894,U.S.A.,US,4.0
4982,188703129863464,30.09.2015,0.9953,RUSSIA,World,4.0
4983,188703120510450,30.09.2015,0.9741,CHINA,China,3.0
4984,188703112484212,30.09.2015,0.4634,BRAZIL,Latin America,1.0
4985,269289662016,30.09.2015,0.3349,UNITED KINGDOM,UK,3.0
4986,196843241101444,30.09.2015,0.604,U.S.A.,US,4.0
4987,55902523917,30.09.2015,0.2281,CHINA,China,3.0
4988,413976258580,31.05.2014,0.5629,U.S.A.,US,4.0
4989,206670723,31.05.2014,0.45899999999999996,U.S.A.,US,4.0
4990,275505523,30.09.2013,0.32799999999999996,UNITED KINGDOM,UK,2.0
4991,1540205570554,30.09.2013,0.2608,FRANCE,Eurozone,3.0
4992,656760542396,30.09.2013,0.48100000000000004,U.S.A.,US,3.0
4993,1134069654772,30.09.2013,0.5089,U.S.A.,US,3.0
4994,189669396589741,30.09.2013,0.1641,TAIWAN,Emerging Asia (ex-China),2.0
4995,182009288255,30.09.2013,0.3188,FRANCE,Eurozone,3.0
4996,188703112484212,30.09.2013,0.5771,BRAZIL,Latin America,1.0
4997,438677131,30.09.2013,0.5033,U.S.A.,US,3.0
4998,192290937586348,30.09.2013,0.5348,U.S.A.,US,3.0
4999,207934051132,30.09.2013,0.612,U.S.A.,US,3.0
5000,206670742,30.09.2013,0.8540000000000001,U.S.A.,US,3.0
5001,28283084613,30.09.2013,0.3778,CHINA,China,2.0
5002,105401395916,30.09.2013,0.392,U.S.A.,US,3.0
5003,186761292782742,30.09.2013,0.2608,FRANCE,Eurozone,3.0
5004,1134069654772,31.01.2014,0.5386,U.S.A.,US,4.0
5005,28283084613,31.01.2014,0.4128,CHINA,China,3.0
5006,437983596250,31.01.2014,0.9066,SWITZERLAND,Switzerland,3.0
5007,186759829869822,31.01.2014,0.5017,U.S.A.,US,4.0
5008,206670715,31.01.2014,0.1726,CHINA,China,3.0
5009,186711785308213,30.06.2019,0.5712,U.S.A.,US,2.0
5010,208033650897500,30.06.2019,0.6193,U.S.A.,US,2.0
5011,1134069654772,30.06.2019,0.5729,U.S.A.,US,2.0
5012,182009288255,30.04.2015,0.3167,FRANCE,Eurozone,4.0
5013,1477794168859,30.04.2015,0.2431,CHINA,China,3.0
5014,638750702637,30.04.2015,0.9999,RUSSIA,World,4.0
5015,188703129863464,30.04.2015,0.9989,RUSSIA,World,4.0
5016,1489765858,30.04.2015,0.5760000000000001,AUSTRALIA,Australia,3.0
5017,269297001426,30.04.2015,0.93,U.S.A.,US,4.0
5018,206670770,30.04.2015,0.3961,CHINA,China,3.0
5019,269286596864,30.04.2015,0.9309999999999999,U.S.A.,US,4.0
5020,189669356346606,30.04.2015,0.26899999999999996,CHINA,China,3.0
5021,206670715,31.07.2016,0.2424,CHINA,China,3.0
5022,206670716,31.07.2016,0.2681,UNITED KINGDOM,UK,2.0
5023,188703129863464,31.07.2016,0.9996,RUSSIA,World,3.0
5024,1461078666,31.07.2016,0.2901,UNITED KINGDOM,UK,2.0
5025,206670723,31.07.2016,0.4283,U.S.A.,US,4.0
5026,269297001426,31.07.2016,0.9357,U.S.A.,US,4.0
5027,880886802006,31.07.2016,0.4908,U.S.A.,US,4.0
5028,206670694,31.07.2016,0.6131,U.S.A.,US,4.0
5029,195667467951412,30.11.2016,0.1321,GERMANY,Eurozone,
5030,203221423898215,31.12.2015,0.4942,U.S.A.,US,4.0
5031,189669396589741,31.12.2015,0.2616,TAIWAN,Emerging Asia (ex-China),3.0
5032,192290937586348,31.12.2015,0.597,U.S.A.,US,4.0
5033,207934051132,31.12.2015,0.6215,U.S.A.,US,4.0
5034,196843241101444,31.12.2015,0.605,U.S.A.,US,4.0
5035,206670715,30.09.2015,0.2616,CHINA,China,3.0
5036,206670716,30.09.2015,0.2845,UNITED KINGDOM,UK,3.0
5037,206670723,30.09.2015,0.4391,U.S.A.,US,4.0
5038,1461078666,30.09.2015,0.3232,UNITED KINGDOM,UK,3.0
5039,206670727,30.09.2015,0.2909,UNITED KINGDOM,UK,3.0
5040,1451747082532,28.02.2017,0.6449,U.S.A.,US,4.0
5041,206670698,28.02.2017,0.1475,U.S.A.,US,4.0
5042,108218596431,28.02.2017,0.1475,U.S.A.,US,4.0
5043,186761292782742,28.02.2017,0.2066,FRANCE,Eurozone,4.0
5044,1540205570554,28.02.2017,0.2066,FRANCE,Eurozone,4.0
5045,413976258580,28.02.2017,0.6202,U.S.A.,US,4.0
5046,203221423898215,28.02.2017,0.5297,U.S.A.,US,4.0
5047,269287883541,28.02.2017,0.9993,JAPAN,Japan,5.0
5048,269289662016,28.02.2017,0.3255,UNITED KINGDOM,UK,3.0
5049,27160283895,30.09.2013,0.2239,FRANCE,Eurozone,3.0
5050,269287883541,31.05.2019,0.9985,JAPAN,Japan,2.0
5051,196843241101444,31.05.2019,0.6403,U.S.A.,US,2.0
5052,28283084613,31.05.2019,0.61,CHINA,China,3.0
5053,206670770,31.05.2019,0.3832,CHINA,China,3.0
5054,206670764,31.05.2019,0.7483,RUSSIA,World,2.0
5055,206670715,31.05.2019,0.3439,CHINA,China,3.0
5056,206670698,31.12.2014,0.395,Europe - Miscellaneous,Europe,4.0
